system;commit_sha;date;developer;file;action
moment;b22cf0dacbd3dc2de99a35b79041acf37f6c6461;2013-08-15 12:06:58.0;dev-707;lang/ml.js;MODIFIED
moment;b22cf0dacbd3dc2de99a35b79041acf37f6c6461;2013-08-15 12:06:58.0;dev-707;test/lang/ml.js;ADDED
moment;7baa060ac1be42a02d071c7293c396541863c79b;2013-05-14 13:21:56.0;dev-899;lang/it.js;MODIFIED
moment;81744855dd9c20d4e46fe5d973fbea4df6105994;2013-05-13 07:36:11.0;dev-744;lang/br.js;MODIFIED
moment;324f3c1f3c9a05d4b28652e3f57f8d8e08a25470;2013-08-14 11:46:06.0;dev-886;moment.js;MODIFIED
moment;1ff863e94a0fb8c7665832b2187e48815125c249;2011-11-13 09:29:22.0;dev-851;lang/ru.js;ADDED
moment;7f006b836917ed5c021872ac4e1e684bd1a824ce;2015-12-01 14:42:24.0;dev-786;src/lib/moment/compare.js;MODIFIED
moment;7f006b836917ed5c021872ac4e1e684bd1a824ce;2015-12-01 14:42:24.0;dev-786;src/test/moment/is_same_or_before.js;ADDED
moment;7f006b836917ed5c021872ac4e1e684bd1a824ce;2015-12-01 14:42:24.0;dev-786;src/test/moment/is_same_or_after.js;ADDED
moment;7f006b836917ed5c021872ac4e1e684bd1a824ce;2015-12-01 14:42:24.0;dev-786;src/lib/moment/prototype.js;MODIFIED
moment;7fab65459fd7be9689c56c8abdb4d72b1b4bf7f1;2015-11-09 03:25:54.0;dev-859;src/test/locale/pl.js;MODIFIED
moment;7fab65459fd7be9689c56c8abdb4d72b1b4bf7f1;2015-11-09 03:25:54.0;dev-859;src/locale/pl.js;MODIFIED
moment;20542430b47242bd25d81fe4ddd59f5e68bc05cf;2013-11-26 16:37:50.0;dev-587;test/moment/quarter.js;ADDED
moment;20542430b47242bd25d81fe4ddd59f5e68bc05cf;2013-11-26 16:37:50.0;dev-587;moment.js;MODIFIED
moment;86760b5c8982bf53a4d31fc00c75914071ac44a0;2016-04-16 04:46:27.0;dev-748;src/test/locale/nb.js;MODIFIED
moment;c4f331aa3fe9d9bb80715a54180adec995d5386a;2015-01-02 12:00:49.0;dev-539;CHANGELOG.md;MODIFIED
moment;3bfc8795dbaefaa4610a214a44accca1f8f24d78;2015-07-26 01:27:14.0;dev-539;src/locale/tzl.js;ADDED
moment;3bfc8795dbaefaa4610a214a44accca1f8f24d78;2015-07-26 01:27:14.0;dev-539;src/test/locale/tzl.js;ADDED
moment;a835022d80b27f499ba42dc8c2621f3b99d0ee20;2012-11-08 17:45:59.0;dev-552;test/lang/eo.js;MODIFIED
moment;a835022d80b27f499ba42dc8c2621f3b99d0ee20;2012-11-08 17:45:59.0;dev-552;lang/eo.js;MODIFIED
moment;4c940d01003376989b3f334727cd213b15e5fcc4;2011-10-25 14:12:00.0;dev-552;test/date.js;MODIFIED
moment;2e22de70e6245e0562ec35a842150d10695cd7c7;2011-12-22 14:55:14.0;dev-552;site/js/test.min.js;MODIFIED
moment;2e22de70e6245e0562ec35a842150d10695cd7c7;2011-12-22 14:55:14.0;dev-552;site/docs/index.html;MODIFIED
moment;2e22de70e6245e0562ec35a842150d10695cd7c7;2011-12-22 14:55:14.0;dev-552;site/js/moment.min.js;MODIFIED
moment;2e22de70e6245e0562ec35a842150d10695cd7c7;2011-12-22 14:55:14.0;dev-552;site/js/home.min.js;MODIFIED
moment;2e22de70e6245e0562ec35a842150d10695cd7c7;2011-12-22 14:55:14.0;dev-552;moment.min.js;MODIFIED
moment;2e22de70e6245e0562ec35a842150d10695cd7c7;2011-12-22 14:55:14.0;dev-552;site/index.html;MODIFIED
moment;9175f8256747ed8937c8197ba4575666e60020f3;2016-06-20 05:22:46.0;dev-539;src/test/moment/locale_update.js;MODIFIED
moment;9175f8256747ed8937c8197ba4575666e60020f3;2016-06-20 05:22:46.0;dev-539;src/lib/locale/base-config.js;ADDED
moment;9175f8256747ed8937c8197ba4575666e60020f3;2016-06-20 05:22:46.0;dev-539;src/lib/locale/prototype.js;MODIFIED
moment;9175f8256747ed8937c8197ba4575666e60020f3;2016-06-20 05:22:46.0;dev-539;src/lib/locale/locales.js;MODIFIED
moment;9175f8256747ed8937c8197ba4575666e60020f3;2016-06-20 05:22:46.0;dev-539;src/test/moment/locale_inheritance.js;MODIFIED
moment;9175f8256747ed8937c8197ba4575666e60020f3;2016-06-20 05:22:46.0;dev-539;src/lib/units/day-of-week.js;MODIFIED
moment;9175f8256747ed8937c8197ba4575666e60020f3;2016-06-20 05:22:46.0;dev-539;src/lib/units/month.js;MODIFIED
moment;9175f8256747ed8937c8197ba4575666e60020f3;2016-06-20 05:22:46.0;dev-539;src/test/helpers/common-locale.js;MODIFIED
moment;82c98f70f50bc2154e630656c6510926ba2fa1fe;2015-07-12 21:40:49.0;dev-539;src/lib/parse/regex.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/vi.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/en-gb.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/el.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/sr.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/fo.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/ca.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/nl.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/hr.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/es.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/de.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/lt.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/sv.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/eo.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/ro.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/tr.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/da.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/gl.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/cy.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/ms-my.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/ru.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/pt.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/ka.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/sq.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/tzm.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/pl.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/tl-ph.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/fr.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/uz.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/ta.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/en-au.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/lb.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/sr-cyrl.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/id.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/ja.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/mr.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/hy-am.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/it.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/km.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/nn.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/fr-ca.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/ar-ma.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/sl.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/he.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/bs.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/hi.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/th.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/de-at.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/lv.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/nb.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/pt-br.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;moment.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/uk.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/zh-cn.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/cv.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/eu.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/is.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/mk.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/fa.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/sk.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/bn.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/ar.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/br.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/hu.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/tzm-latn.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/et.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/ne.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/en-ca.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/fi.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/bg.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/ar-sa.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/az.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/cs.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/zh-tw.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/ko.js;MODIFIED
moment;e1394ac61301b1d0d487361fb4de74a8059bf15f;2014-07-23 00:52:55.0;dev-535;test/locale/ml.js;MODIFIED
moment;22e15cc1ac8e05b823f87c8bcc6bb076430bcd44;2013-11-02 14:00:56.0;dev-539;moment.js;MODIFIED
moment;fbb0dc571778c518deb29d552d66041e8f0f9db5;2016-04-16 04:48:08.0;dev-806;src/test/locale/ss.js;MODIFIED
moment;fbb0dc571778c518deb29d552d66041e8f0f9db5;2016-04-16 04:48:08.0;dev-806;src/locale/ss.js;MODIFIED
moment;ac8e71abcd2ef4d44f1a5ed8e01ad69066357eeb;2013-02-11 18:34:37.0;dev-552;package.json;MODIFIED
moment;ac8e71abcd2ef4d44f1a5ed8e01ad69066357eeb;2013-02-11 18:34:37.0;dev-552;min/lang/da.js;MODIFIED
moment;ac8e71abcd2ef4d44f1a5ed8e01ad69066357eeb;2013-02-11 18:34:37.0;dev-552;min/langs.js;MODIFIED
moment;ac8e71abcd2ef4d44f1a5ed8e01ad69066357eeb;2013-02-11 18:34:37.0;dev-552;min/langs.min.js;MODIFIED
moment;6d7560214f0676655e94b679435e654f72c8fa2b;2013-09-07 20:03:17.0;dev-535;moment.js;MODIFIED
moment;08244d80f76d3c2e718c206849cd0f0247ee2bc7;2013-07-21 21:37:41.0;dev-690;test/lang/ru.js;MODIFIED
moment;08244d80f76d3c2e718c206849cd0f0247ee2bc7;2013-07-21 21:37:41.0;dev-690;lang/ru.js;MODIFIED
moment;fe563d87ba257e070c132d79bb5159c9c5d6adda;2012-06-24 23:32:56.0;dev-900;moment.js;MODIFIED
moment;40b9f4c8d08e59f3b1f3a269d5b4be7b6ca13a25;2013-08-22 15:43:34.0;dev-552;min/moment.min.js;MODIFIED
moment;40b9f4c8d08e59f3b1f3a269d5b4be7b6ca13a25;2013-08-22 15:43:34.0;dev-552;Gruntfile.js;MODIFIED
moment;40b9f4c8d08e59f3b1f3a269d5b4be7b6ca13a25;2013-08-22 15:43:34.0;dev-552;moment.js;MODIFIED
moment;9547a6588fc591132ccfdbb726fb68b0fd2b6b79;2011-12-09 09:47:29.0;dev-645;moment.js;MODIFIED
moment;c4d9f6e3b9076be7037ff4cf77e5fbf5078105f7;2014-01-09 15:54:02.0;dev-539;test/moment/format.js;MODIFIED
moment;80045bf006175da840d8542b0c0b46e50595bb29;2012-12-30 11:59:00.0;dev-865;moment.js;MODIFIED
moment;bbaa2fa180db5d535a00cf08e322545ca592d9ff;2011-12-02 03:35:13.0;dev-742;lang/pt.js;MODIFIED
moment;fb80fe600b86099946e1491705bf674e6a9f3486;2012-02-20 17:40:56.0;dev-552;.jshintrc;MODIFIED
moment;fb80fe600b86099946e1491705bf674e6a9f3486;2012-02-20 17:40:56.0;dev-552;moment.js;MODIFIED
moment;e5efda3e74ac8aa3d3904831022406c42c59cf26;2013-12-05 18:33:59.0;dev-768;package.json;MODIFIED
moment;fac452ea657c91c064a2a865c80b801f0cd1015a;2013-02-14 02:35:44.0;dev-539;test/moment/diff.js;MODIFIED
moment;c1e7fdf396c5b416684e5d42e4d8f08a6dfddf86;2014-04-24 10:19:58.0;dev-622;min/langs.js;MODIFIED
moment;c1e7fdf396c5b416684e5d42e4d8f08a6dfddf86;2014-04-24 10:19:58.0;dev-622;lang/el.js;MODIFIED
moment;c1e7fdf396c5b416684e5d42e4d8f08a6dfddf86;2014-04-24 10:19:58.0;dev-622;test/lang/el.js;MODIFIED
moment;c1e7fdf396c5b416684e5d42e4d8f08a6dfddf86;2014-04-24 10:19:58.0;dev-622;min/moment-with-langs.js;MODIFIED
moment;f4589e67de75ae2294b4b9146377c1c3b52af891;2013-12-17 14:47:30.0;dev-772;moment.js;MODIFIED
moment;820829b03c2c703d98dfc1acb8ffc1ac574a6b9c;2013-09-26 04:46:16.0;dev-535;moment.js;MODIFIED
moment;820829b03c2c703d98dfc1acb8ffc1ac574a6b9c;2013-09-26 04:46:16.0;dev-535;test/moment/invalid.js;MODIFIED
moment;0c4055ffa1d6b87e785af3799a1d876e0e2e81cc;2013-08-06 04:32:59.0;dev-535;moment.js;MODIFIED
moment;8dc55bd64ddf20abb0b83d7a825fa24e5232ac7a;2014-07-05 10:41:02.0;dev-679;test/lang/be.js;MODIFIED
moment;8dc55bd64ddf20abb0b83d7a825fa24e5232ac7a;2014-07-05 10:41:02.0;dev-679;lang/be.js;MODIFIED
moment;83f92a16bdf30d464a9046b677129aef67cf0658;2012-03-01 20:44:20.0;dev-552;test/moment/create.js;MODIFIED
moment;83f92a16bdf30d464a9046b677129aef67cf0658;2012-03-01 20:44:20.0;dev-552;moment.js;MODIFIED
moment;f4ef8000d02d236115d251626c2ad5df7b9cb054;2013-05-23 13:18:18.0;dev-552;moment.js;MODIFIED
moment;f4ef8000d02d236115d251626c2ad5df7b9cb054;2013-05-23 13:18:18.0;dev-552;test/moment/create.js;MODIFIED
moment;f4ef8000d02d236115d251626c2ad5df7b9cb054;2013-05-23 13:18:18.0;dev-552;test/moment/lang.js;MODIFIED
moment;e4f7121abfda07a4491b30d4f8db7fb5615dee66;2012-02-17 01:21:11.0;dev-887;lang/zh_CN.js;ADDED
moment;8c30898671b0dd1a5fa6e4b77b4a9f4ef81c8ea6;2014-11-17 03:30:45.0;dev-539;test/moment/is_valid.js;MODIFIED
moment;0bcf8d1e9b4d9e3d184e1205cd8673000e4da3cb;2013-10-16 07:53:21.0;dev-652;lang/ru.js;MODIFIED
moment;e51e848c865ab6d1cf91d97a3a7347dd409f110c;2013-08-23 05:34:49.0;dev-728;test/lang/nb.js;MODIFIED
moment;e51e848c865ab6d1cf91d97a3a7347dd409f110c;2013-08-23 05:34:49.0;dev-728;lang/nb.js;MODIFIED
moment;5653342e46102516ec1dad17016bbccc7eb4b5ec;2016-06-07 16:46:05.0;dev-698;.jscs.json;MODIFIED
moment;9bf541951b44e7d029a7b901f968a0e8cdb180ff;2013-05-07 05:49:06.0;dev-744;test/lang/br.js;MODIFIED
moment;9bf541951b44e7d029a7b901f968a0e8cdb180ff;2013-05-07 05:49:06.0;dev-744;lang/br.js;MODIFIED
moment;dd2df6f6c284d6aa07c45e87cab894d23122d725;2012-01-30 13:37:34.0;dev-552;site/js/home.min.js;MODIFIED
moment;dd2df6f6c284d6aa07c45e87cab894d23122d725;2012-01-30 13:37:34.0;dev-552;moment.min.js;MODIFIED
moment;dd2df6f6c284d6aa07c45e87cab894d23122d725;2012-01-30 13:37:34.0;dev-552;site/docs/index.html;MODIFIED
moment;dd2df6f6c284d6aa07c45e87cab894d23122d725;2012-01-30 13:37:34.0;dev-552;site/js/moment.min.js;MODIFIED
moment;dd2df6f6c284d6aa07c45e87cab894d23122d725;2012-01-30 13:37:34.0;dev-552;site/js/test.min.js;MODIFIED
moment;c83785b153577c00f614fc5bc877a87d6b96729f;2014-01-14 04:16:42.0;dev-539;moment.js;MODIFIED
moment;f899eb84eec681f928beb67b27fb118233b05e44;2012-02-03 16:06:44.0;dev-552;site/js/test.min.js;MODIFIED
moment;f899eb84eec681f928beb67b27fb118233b05e44;2012-02-03 16:06:44.0;dev-552;site/docs/index.html;MODIFIED
moment;f899eb84eec681f928beb67b27fb118233b05e44;2012-02-03 16:06:44.0;dev-552;site/js/home.min.js;MODIFIED
moment;f899eb84eec681f928beb67b27fb118233b05e44;2012-02-03 16:06:44.0;dev-552;moment.min.js;MODIFIED
moment;f899eb84eec681f928beb67b27fb118233b05e44;2012-02-03 16:06:44.0;dev-552;site/index.html;MODIFIED
moment;f899eb84eec681f928beb67b27fb118233b05e44;2012-02-03 16:06:44.0;dev-552;site/js/moment.min.js;MODIFIED
moment;f899eb84eec681f928beb67b27fb118233b05e44;2012-02-03 16:06:44.0;dev-552;site/js/moment.js;MODIFIED
moment;5dba8e2ede260daf444a81e9fb80e5cd66fb5711;2013-02-19 21:15:42.0;dev-597;test/lang/ms-my.js;MODIFIED
moment;92f852f9f84973fc4452e4f8a7eabfeec14d7d7f;2013-07-14 04:14:05.0;dev-539;test/moment/is_valid.js;MODIFIED
moment;92f852f9f84973fc4452e4f8a7eabfeec14d7d7f;2013-07-14 04:14:05.0;dev-539;moment.js;MODIFIED
moment;0b4e9ce8173b5c4f74bbb625bad9e66551b1d6c8;2012-11-07 21:32:18.0;dev-552;test/lang/cs.js;MODIFIED
moment;0b4e9ce8173b5c4f74bbb625bad9e66551b1d6c8;2012-11-07 21:32:18.0;dev-552;lang/cs.js;MODIFIED
moment;168e6a63e69285f6f791033a84160c2c95c56d90;2012-01-14 14:49:30.0;dev-535;sitesrc/docs.jade;MODIFIED
moment;aba4cfd57f7944a8c714315e4dda0ac64f427a4a;2016-06-14 05:59:10.0;dev-651;src/locale/zh-tw.js;MODIFIED
moment;dcdfd378f76b4a8da671aed4298d4b0d1b97d637;2013-12-11 06:24:09.0;dev-539;test/moment/format.js;MODIFIED
moment;7e525b370acda23382d3672bb378330eb3b219c6;2012-11-07 18:06:42.0;dev-552;test/moment/weeks.js;MODIFIED
moment;1685b17b80253331e945386ad2a020b54d49a70e;2012-10-25 03:55:31.0;dev-688;lang/he.js;ADDED
moment;fe3852be45bd7341a8e16a34dd536e0e8e13fe5c;2013-11-28 10:54:59.0;dev-613;lang/rs.js;ADDED
moment;e2b64c7821b414e20091a0e0800a99097dd87fed;2011-10-21 13:10:09.0;dev-552;docs/index.html;MODIFIED
moment;e2b64c7821b414e20091a0e0800a99097dd87fed;2011-10-21 13:10:09.0;dev-552;index.html;MODIFIED
moment;331029bbc1c29f455c9604d7b20a0255f2940994;2015-12-09 05:13:26.0;dev-539;src/test/moment/now.js;MODIFIED
moment;06a490b9fc0877ce13ca8437cc634247a0882fd6;2015-07-26 01:25:12.0;dev-539;src/test/locale/lt.js;MODIFIED
moment;41f2968d37aa1422c8f1873140b220b435d9db1a;2014-04-08 03:50:31.0;dev-593;lang/ru.js;MODIFIED
moment;87127e1f48114e2004b3e9dc442f29bdf8847d00;2016-03-06 05:51:49.0;dev-828;src/test/moment/locale.js;MODIFIED
moment;bac91b8a1d3d3ded4e563d24d9d8ac56387cb4e3;2013-05-15 09:46:28.0;dev-699;composer.json;ADDED
moment;bcb65e8b79f20953ea71e48dbd67efc71db736eb;2013-09-05 08:18:11.0;dev-602;lang/da.js;MODIFIED
moment;bcb65e8b79f20953ea71e48dbd67efc71db736eb;2013-09-05 08:18:11.0;dev-602;test/lang/da.js;MODIFIED
moment;2aed7cb28dfaf06b8fbb1c78567d3c3add9bb290;2012-02-11 23:57:45.0;dev-542;test/moment/diff.js;RENAMED
moment;2aed7cb28dfaf06b8fbb1c78567d3c3add9bb290;2012-02-11 23:57:45.0;dev-542;test/moment/add_subtract.js;RENAMED
moment;2aed7cb28dfaf06b8fbb1c78567d3c3add9bb290;2012-02-11 23:57:45.0;dev-542;test/moment/create.js;RENAMED
moment;2aed7cb28dfaf06b8fbb1c78567d3c3add9bb290;2012-02-11 23:57:45.0;dev-542;test/moment/getters_setters.js;RENAMED
moment;2aed7cb28dfaf06b8fbb1c78567d3c3add9bb290;2012-02-11 23:57:45.0;dev-542;test/moment/leapyear.js;RENAMED
moment;2aed7cb28dfaf06b8fbb1c78567d3c3add9bb290;2012-02-11 23:57:45.0;dev-542;Makefile;ADDED
moment;2aed7cb28dfaf06b8fbb1c78567d3c3add9bb290;2012-02-11 23:57:45.0;dev-542;test/moment/sod_eod.js;RENAMED
moment;2aed7cb28dfaf06b8fbb1c78567d3c3add9bb290;2012-02-11 23:57:45.0;dev-542;test/moment/format.js;RENAMED
moment;d34425468c8c926ccd1e44d0c1a9288db6c87f67;2015-05-13 04:27:00.0;dev-539;src/test/moment/relative_time.js;MODIFIED
moment;d34425468c8c926ccd1e44d0c1a9288db6c87f67;2015-05-13 04:27:00.0;dev-539;src/lib/moment/prototype.js;MODIFIED
moment;6effee87ecb78135d15819042a0abf67bec380f8;2015-11-09 01:43:23.0;dev-670;src/locale/fr-ch.js;ADDED
moment;6effee87ecb78135d15819042a0abf67bec380f8;2015-11-09 01:43:23.0;dev-670;src/test/locale/fr-ch.js;ADDED
moment;6268fdeb143c1eb6bf24f8346a9d5cd52f81a589;2015-11-09 01:35:36.0;dev-550;.gitignore;MODIFIED
moment;5e1153b90e8541e61e71fc3d98d72702e490458c;2012-12-11 15:08:49.0;dev-762;moment.js;MODIFIED
moment;f4c08381f53b6a61f847508c991eab5388f4a4a9;2014-01-14 14:17:44.0;dev-539;test/moment/create.js;MODIFIED
moment;f4c08381f53b6a61f847508c991eab5388f4a4a9;2014-01-14 14:17:44.0;dev-539;moment.js;MODIFIED
moment;f4c08381f53b6a61f847508c991eab5388f4a4a9;2014-01-14 14:17:44.0;dev-539;test/moment/is_moment.js;MODIFIED
moment;eaff269698124dedabd13054754782afb76bf8b6;2013-09-28 05:57:32.0;dev-535;moment.js;MODIFIED
moment;eaff269698124dedabd13054754782afb76bf8b6;2013-09-28 05:57:32.0;dev-535;test/moment/lang.js;MODIFIED
moment;751665636d3f19aeccd5c0c023ff74c4f9c7772b;2015-04-07 02:28:30.0;dev-539;min/moment-with-locales.min.js;MODIFIED
